vuosi;aluejakotunniste;aluejakoselite;lukumäärä;ka_pinta_ala_m2;mediaanihinta_eur;keskihinta_eur;rantatyyppi
2021;304;Kustavi;11;7276;150000;160045;ranta
2021;925;Vieremä;3;3980;40000;46333;ranta
2021;614;Posio;9;6908;60000;73722;ranta
2021;82;Hattula;3;5545;150000;125000;ranta
2021;615;Pudasjärvi;18;5880;52500;71361;ranta
2021;86;Hausjärvi;7;4601;90000;115429;ranta
2021;111;Heinola;16;6774;107500;119563;ranta
2021;620;Puolanka;10;7037;56000;64650;ranta
2021;936;Virrat;10;6697;73500;75230;ranta
2021;97;Hirvensalmi;5;4868;95000;93600;ranta
2021;626;Pyhäjärvi;3;4034;42000;68370;ranta
2021;400;Laitila;3;6567;235000;219333;ranta
2021;402;Lapinlahti;4;4437;52750;59875;ranta
2021;635;Pälkäne;26;3636;110000;124365;ranta
2021;405;Lappeenranta;6;3777;72500;68250;ranta
2021;108;Hämeenkyrö;3;2661;117000;136000;ranta
2021;408;Lapua;3;3739;25500;40500;ranta
2021;109;Hämeenlinna;13;5115;110000;106231;ranta
2021;410;Laukaa;7;4939;75000;114714;ranta
2021;140;Iisalmi;6;5640;66500;55375;ranta
2021;683;Ranua;3;5717;29900;30967;ranta
2021;976;Ylitornio;6;6988;75250;71583;ranta
2021;684;Rauma;5;3965;105000;98400;ranta
2021;143;Ikaalinen;14;6781;97500;108571;ranta
2021;980;Ylöjärvi;14;3116;101000;144643;ranta
2021;417;Lemland;3;16033;250000;271667;ranta
2021;146;Ilomantsi;5;10116;64000;59200;ranta
2021;148;Inari;11;6647;48000;58727;ranta
2021;420;Leppävirta;10;5539;50250;54300;ranta
2021;989;Ähtäri;8;2679;92000;82313;ranta
2021;422;Lieksa;11;4089;36000;53136;ranta
2021;698;Rovaniemi;26;7686;59000;66412;ranta
2021;444;Lohja;34;4555;167750;166412;ranta
2021;430;Loimaa;5;5010;42000;41780;ranta
2021;171;Joroinen;3;3967;29000;39167;ranta
2021;707;Rääkkylä;8;6074;52000;87500;ranta
2021;434;Loviisa;4;5780;146750;131625;ranta
2021;176;Juuka;8;8095;39000;37775;ranta
2021;732;Salla;5;6360;23000;29260;ranta
2021;734;Salo;9;4808;108000;115889;ranta
2021;946;Vöyri;7;6356;104000;124643;ranta
2021;740;Savonlinna;19;4356;59000;55116;ranta
2021;182;Jämsä;18;4357;91500;107278;ranta
2021;742;Savukoski;5;4457;26000;27100;ranta
2021;746;Sievi;3;1999;47000;43633;ranta
2021;20;Akaa;3;1647;101000;210333;ranta
2021;205;Kajaani;3;7543;40000;40333;ranta
2021;211;Kangasala;10;5601;162500;143850;ranta
2021;213;Kangasniemi;11;5824;75500;89318;ranta
2021;758;Sodankylä;5;5232;32000;38000;ranta
2021;491;Mikkeli;37;4754;71000;87304;ranta
2021;762;Sonkajärvi;7;5278;39000;46107;ranta
2021;498;Muonio;4;6488;67500;73375;ranta
2021;768;Sulkava;4;9012;67000;91000;ranta
2021;224;Karkkila;4;3168;143750;139125;ranta
2021;503;Mynämäki;4;3675;50000;56375;ranta
2021;777;Suomussalmi;10;6499;41500;49440;ranta
2021;783;Säkylä;3;2767;167500;141833;ranta
2021;831;Taipalsaari;9;3522;132000;132056;ranta
2021;832;Taivalkoski;7;7071;57000;69900;ranta
2021;320;Kemijärvi;7;9329;40000;40714;ranta
2021;241;Keminmaa;3;2070;40000;46333;ranta
2021;834;Tammela;12;5884;158500;177583;ranta
2021;541;Nurmes;10;6677;27750;28880;ranta
2021;249;Keuruu;12;5090;72500;89833;ranta
2021;845;Tervola;3;5390;25000;24000;ranta
2021;250;Kihniö;8;3704;56500;89400;ranta
2022;848;Tohmajärvi;7;5213;40000;52714;ranta
2022;562;Orivesi;13;4962;105000;118885;ranta
2022;10;Alavus;3;3383;101000;98000;ranta
2022;260;Kitee;5;4272;30000;32240;ranta
2022;576;Padasjoki;4;2615;113500;105500;ranta
2022;261;Kittilä;8;7850;45500;63500;ranta
2022;16;Asikkala;16;4195;120250;126563;ranta
2022;578;Paltamo;5;6656;40000;75800;ranta
2022;581;Parkano;6;5122;92000;87083;ranta
2022;886;Ulvila;3;3155;58100;74367;ranta
2022;271;Kokemäki;4;6008;56500;69500;ranta
2022;887;Urjala;4;2674;66000;76875;ranta
2022;273;Kolari;3;7531;87000;93333;ranta
2022;854;Pello;5;8453;28500;56700;ranta
2022;47;Enontekiö;3;9813;50000;52250;ranta
2022;50;Eura;3;3667;90000;89000;ranta
2022;286;Kouvola;11;3075;75000;82136;ranta
2022;60;Finström;4;3795;115500;109250;ranta
2022;62;Föglö;3;14790;50000;92333;ranta
2022;593;Pieksämäki;8;4653;41500;49875;ranta
2022;65;Geta;3;3883;185000;216667;ranta
2022;595;Pielavesi;8;4684;59500;65625;ranta
2022;290;Kuhmo;13;5683;60000;63808;ranta
2022;710;Raasepori;18;10494;220000;243000;ranta
2022;601;Pihtipudas;4;4863;49000;48700;ranta
2022;790;Sastamala;10;5409;77750;100400;ranta
2022;297;Kuopio;10;7695;51750;61310;ranta
2022;75;Hamina;3;11037;43000;87000;ranta
2022;609;Pori;19;4284;75000;76026;ranta
2022;304;Kustavi;10;7468;143000;130100;ranta
2022;614;Posio;18;7633;48250;53372;ranta
2022;82;Hattula;7;2873;108000;202286;ranta
2022;615;Pudasjärvi;13;3566;32000;38562;ranta
2022;86;Hausjärvi;3;1507;62000;66000;ranta
2022;111;Heinola;18;4763;112000;108000;ranta
2022;620;Puolanka;5;6898;45000;47500;ranta
2022;936;Virrat;6;5175;61500;86583;ranta
2022;635;Pälkäne;14;4967;110500;144057;ranta
2022;405;Lappeenranta;3;4020;36500;46167;ranta
2022;108;Hämeenkyrö;7;3230;92000;119214;ranta
2022;109;Hämeenlinna;4;4112;171000;156750;ranta
2022;410;Laukaa;9;4227;50000;55833;ranta
2022;139;Ii;3;5690;33000;44000;ranta
2022;976;Ylitornio;9;4560;65000;67100;ranta
2022;683;Ranua;4;4558;33000;38500;ranta
2022;684;Rauma;7;4617;120000;202786;ranta
2022;143;Ikaalinen;14;5081;95000;108764;ranta
2022;686;Rautalampi;6;6385;54500;63833;ranta
2022;146;Ilomantsi;4;4073;47250;48625;ranta
2022;980;Ylöjärvi;21;5055;125000;135121;ranta
2022;691;Reisjärvi;3;3487;42500;40000;ranta
2022;148;Inari;10;9439;49500;60550;ranta
2022;989;Ähtäri;5;2642;101560;90012;ranta
2022;420;Leppävirta;7;3446;52000;49000;ranta
2022;422;Lieksa;16;4645;49000;59359;ranta
2022;697;Ristijärvi;3;4067;49000;44667;ranta
2022;698;Rovaniemi;17;5646;51700;65106;ranta
2022;707;Rääkkylä;6;7016;57750;68950;ranta
2022;433;Loppi;4;7020;138000;134750;ranta
2022;732;Salla;5;3600;30000;29600;ranta
2022;176;Juuka;5;8135;46000;37400;ranta
2022;740;Savonlinna;13;4202;55000;53815;ranta
2022;182;Jämsä;7;6722;47000;64571;ranta
2022;742;Savukoski;6;9749;38610;42620;ranta
2022;20;Akaa;6;2529;102500;92167;ranta
2022;204;Kaavi;7;6299;31000;33317;ranta
2022;211;Kangasala;6;5593;97500;130333;ranta
2022;213;Kangasniemi;10;4145;52500;58850;ranta
2022;491;Mikkeli;12;5947;56000;77958;ranta
2022;765;Sotkamo;13;4532;28000;31923;ranta
2022;498;Muonio;6;6643;70000;96500;ranta
2022;505;Mäntsälä;4;4578;188000;183750;ranta
2022;777;Suomussalmi;6;6930;37750;40400;ranta
2022;831;Taipalsaari;7;2605;72000;95643;ranta
2022;832;Taivalkoski;6;6215;63500;56417;ranta
2022;320;Kemijärvi;9;6551;40000;41611;ranta
2022;241;Keminmaa;4;8960;21250;21125;ranta
2022;834;Tammela;15;3356;140000;135833;ranta
2022;541;Nurmes;6;6040;31000;32833;ranta
2022;250;Kihniö;4;3250;50700;59600;ranta
2023;848;Tohmajärvi;8;6751;35500;47188;ranta
2023;5;Alajärvi;3;5200;58000;54833;ranta
2023;562;Orivesi;8;4618;78500;77750;ranta
2023;10;Alavus;3;6067;107500;103500;ranta
2023;853;Turku;6;6197;270000;364167;ranta
2023;576;Padasjoki;3;4380;150000;173000;ranta
2023;261;Kittilä;5;3463;50000;46200;ranta
2023;16;Asikkala;15;3343;100000;109567;ranta
2023;271;Kokemäki;4;10845;51500;96750;ranta
2023;581;Parkano;8;5570;55500;62125;ranta
2023;887;Urjala;7;5726;120000;131286;ranta
2023;889;Utajärvi;3;7267;58000;54333;ranta
2023;46;Enonkoski;4;3005;39500;50000;ranta
2023;895;Uusikaupunki;3;8503;55000;63333;ranta
2023;61;Forssa;3;5688;75000;78000;ranta
2023;593;Pieksämäki;11;6905;40000;60155;ranta
2023;445;Parainen;7;5896;155000;169643;ranta
2023;595;Pielavesi;3;2533;60000;48000;ranta
2023;290;Kuhmo;11;5726;46000;51505;ranta
2023;710;Raasepori;10;8034;222500;219600;ranta
2023;790;Sastamala;9;5462;90000;86333;ranta
2023;791;Siikalatva;3;5801;21500;34833;ranta
2023;297;Kuopio;5;8810;52500;51900;ranta
2023;608;Pomarkku;3;2880;130000;132000;ranta
2023;609;Pori;16;4561;82000;98513;ranta
2023;304;Kustavi;6;7565;205000;205167;ranta
2023;638;Porvoo;8;10839;185000;320421;ranta
2023;82;Hattula;4;3112;126500;128250;ranta
2023;614;Posio;8;6969;50000;55750;ranta
2023;615;Pudasjärvi;12;5588;48500;58083;ranta
2023;86;Hausjärvi;5;3532;115000;140100;ranta
2023;111;Heinola;13;4654;82000;106608;ranta
2023;936;Virrat;5;7918;55000;55800;ranta
2023;400;Laitila;3;7013;106000;92500;ranta
2023;635;Pälkäne;13;5861;120000;173923;ranta
2023;402;Lapinlahti;4;4980;20000;26000;ranta
2023;405;Lappeenranta;4;4610;44250;56625;ranta
2023;108;Hämeenkyrö;5;3200;132400;122080;ranta
2023;109;Hämeenlinna;4;2456;113750;114125;ranta
2023;139;Ii;4;3249;76000;73250;ranta
2023;410;Laukaa;10;5871;93000;81600;ranta
2023;976;Ylitornio;3;4745;33000;32667;ranta
2023;140;Iisalmi;3;6877;40000;44667;ranta
2023;683;Ranua;7;6230;59000;49400;ranta
2023;143;Ikaalinen;13;4326;100000;115985;ranta
2023;146;Ilomantsi;4;3840;29150;28575;ranta
2023;980;Ylöjärvi;7;4438;90000;128286;ranta
2023;148;Inari;6;10183;42000;46600;ranta
2023;420;Leppävirta;6;5124;60000;64417;ranta
2023;989;Ähtäri;3;6213;80000;115833;ranta
2023;422;Lieksa;11;4614;29000;29091;ranta
2023;151;Isojoki;3;10147;44000;56000;ranta
2023;697;Ristijärvi;3;3333;34000;31000;ranta
2023;698;Rovaniemi;18;6503;41000;49306;ranta
2023;444;Lohja;36;6341;165000;198161;ranta
2023;707;Rääkkylä;6;5412;43500;76750;ranta
2023;433;Loppi;5;3452;133000;130000;ranta
2023;732;Salla;4;9880;46000;74250;ranta
2023;176;Juuka;4;3013;52500;62375;ranta
2023;734;Salo;15;3405;115000;123200;ranta
2023;736;Saltvik;4;3169;87000;78375;ranta
2023;740;Savonlinna;13;6481;65000;70754;ranta
2023;182;Jämsä;14;3961;86250;100679;ranta
2023;742;Savukoski;7;5994;36000;42429;ranta
2023;746;Sievi;3;4793;22600;36867;ranta
2023;211;Kangasala;10;4872;94000;107000;ranta
2023;213;Kangasniemi;4;6685;69500;61000;ranta
2023;491;Mikkeli;24;4153;70000;81688;ranta
2023;765;Sotkamo;3;2000;30000;34667;ranta
2023;768;Sulkava;3;4833;88000;67333;ranta
2023;498;Muonio;5;6835;45000;47100;ranta
2023;504;Myrskylä;3;6139;78000;68500;ranta
2023;505;Mäntsälä;3;6425;98000;128333;ranta
2023;777;Suomussalmi;7;4213;32000;34043;ranta
2023;778;Suonenjoki;3;6523;40000;77667;ranta
2023;831;Taipalsaari;10;3751;99000;99150;ranta
2023;832;Taivalkoski;6;4201;59500;60500;ranta
2023;320;Kemijärvi;4;5800;30250;28375;ranta
2023;834;Tammela;11;3158;107500;115227;ranta
2023;249;Keuruu;6;3955;60000;72750;ranta
2023;250;Kihniö;3;4603;90000;116080;ranta
2024;5;Alajärvi;4;3285;50250;50875;ranta
2024;260;Kitee;3;3329;35000;34633;ranta
2024;261;Kittilä;4;9101;42500;48450;ranta
2024;576;Padasjoki;6;3498;164500;159833;ranta
2024;16;Asikkala;8;3836;114500;123563;ranta
2024;18;Askola;3;4103;97000;106333;ranta
2024;581;Parkano;9;4468;49000;54111;ranta
2024;271;Kokemäki;3;2834;89000;94000;ranta
2024;887;Urjala;8;2837;80500;79963;ranta
2024;889;Utajärvi;7;4122;51000;49286;ranta
2024;43;Eckerö;3;6473;220000;226000;ranta
2024;890;Utsjoki;5;12200;90000;78000;ranta
2024;854;Pello;7;3398;57000;69643;ranta
2024;46;Enonkoski;5;4388;65000;69800;ranta
2024;47;Enontekiö;4;8310;39500;37750;ranta
2024;895;Uusikaupunki;5;3475;95000;109600;ranta
2024;286;Kouvola;8;5540;69000;66438;ranta
2024;61;Forssa;3;4917;149000;129667;ranta
2024;593;Pieksämäki;15;4681;49000;72233;ranta
2024;445;Parainen;7;5670;240000;247000;ranta
2024;65;Geta;3;5567;130000;143333;ranta
2024;710;Raasepori;11;7943;200000;197564;ranta
2024;598;Pietarsaari;3;1560;211000;246333;ranta
2024;290;Kuhmo;11;5690;41750;45977;ranta
2024;790;Sastamala;6;3125;138500;133650;ranta
2024;601;Pihtipudas;4;8440;57000;52750;ranta
2024;791;Siikalatva;4;3254;30000;39500;ranta
2024;297;Kuopio;8;3334;49250;55000;ranta
2024;608;Pomarkku;5;5310;105000;86800;ranta
2024;609;Pori;21;3959;82000;93877;ranta
2024;638;Porvoo;13;6635;160000;245162;ranta
2024;304;Kustavi;6;5207;118000;125167;ranta
2024;82;Hattula;5;3805;130000;138400;ranta
2024;614;Posio;13;6178;43000;45462;ranta
2024;615;Pudasjärvi;16;6739;50000;55313;ranta
2024;86;Hausjärvi;3;1752;80000;83000;ranta
2024;111;Heinola;15;5663;120000;138900;ranta
2024;620;Puolanka;4;5028;36050;43025;ranta
2024;936;Virrat;12;6602;53500;54500;ranta
2024;400;Laitila;9;4901;115000;118778;ranta
2024;941;Vårdö;4;8108;64500;66250;ranta
2024;102;Huittinen;3;5784;28000;27000;ranta
2024;635;Pälkäne;19;3816;122000;144105;ranta
2024;405;Lappeenranta;4;3428;43000;47750;ranta
2024;109;Hämeenlinna;7;3332;145000;135286;ranta
2024;410;Laukaa;7;4965;70000;91000;ranta
2024;139;Ii;3;6811;54000;73833;ranta
2024;976;Ylitornio;9;5283;40000;54389;ranta
2024;683;Ranua;4;7543;39000;42275;ranta
2024;143;Ikaalinen;12;4657;74500;79667;ranta
2024;980;Ylöjärvi;18;4971;91500;125711;ranta
2024;146;Ilomantsi;3;5660;30000;50667;ranta
2024;148;Inari;8;9593;38900;56221;ranta
2024;420;Leppävirta;10;4879;47500;59100;ranta
2024;989;Ähtäri;3;11187;150000;145000;ranta
2024;697;Ristijärvi;5;7027;67500;60000;ranta
2024;422;Lieksa;5;4811;43600;46186;ranta
2024;698;Rovaniemi;27;5520;50000;54315;ranta
2024;444;Lohja;21;5675;135000;181119;ranta
2024;433;Loppi;5;2797;129000;115900;ranta
2024;707;Rääkkylä;9;5433;74000;83000;ranta
2024;176;Juuka;7;4633;43500;41071;ranta
2024;438;Lumparland;3;4290;138500;122833;ranta
2024;734;Salo;18;4497;97500;98972;ranta
2024;946;Vöyri;3;2317;68000;65000;ranta
2024;740;Savonlinna;9;5096;32000;35111;ranta
2024;182;Jämsä;16;4689;66000;76375;ranta
2024;742;Savukoski;3;6280;25000;34500;ranta
2024;20;Akaa;5;3211;93000;107500;ranta
2024;204;Kaavi;5;8337;45000;54800;ranta
2024;749;Siilinjärvi;3;2367;60000;75000;ranta
2024;211;Kangasala;11;3522;82000;86364;ranta
2024;753;Sipoo;3;6178;158000;236667;ranta
2024;213;Kangasniemi;9;3714;75500;64056;ranta
2024;758;Sodankylä;3;4457;41000;53667;ranta
2024;491;Mikkeli;17;5585;72000;92312;ranta
2024;765;Sotkamo;8;7124;30000;37319;ranta
2024;494;Muhos;3;2893;55000;59000;ranta
2024;498;Muonio;5;5333;46000;47580;ranta
2024;224;Karkkila;5;5984;72500;79100;ranta
2024;500;Muurame;3;4798;94000;94667;ranta
2024;777;Suomussalmi;5;7047;35000;46600;ranta
2024;233;Kauhava;3;2123;40000;53333;ranta
2024;831;Taipalsaari;16;4857;88500;112625;ranta
2024;832;Taivalkoski;10;7077;42000;57760;ranta
2024;320;Kemijärvi;4;8145;54500;60750;ranta
2024;834;Tammela;16;4284;106000;111969;ranta
2024;541;Nurmes;4;5847;34050;32025;ranta
2024;249;Keuruu;10;4637;59000;59400;ranta
2024;250;Kihniö;3;7927;64000;68333;ranta
2025;698;Rovaniemi;4;8608;35000;64000;ranta
1990;560;Orimattila;17;5465;33638;36408;ei_rantaa
1990;562;Orivesi;9;3521;24387;23827;ei_rantaa
1990;564;Oulu;8;3166;15137;25754;ei_rantaa
1990;10;Alavus;3;3763;11773;15417;ei_rantaa
1990;309;Outokumpu;4;6708;14717;13035;ei_rantaa
1990;576;Padasjoki;7;5225;25228;27246;ei_rantaa
1990;16;Asikkala;11;3447;28592;39446;ei_rantaa
1990;577;Paimio;3;3200;20183;21164;ei_rantaa
1990;18;Askola;7;4124;31956;28664;ei_rantaa
1990;581;Parkano;3;4400;13245;14226;ei_rantaa
1990;49;Espoo;3;4050;33638;33918;ei_rantaa
1990;50;Eura;13;4905;28592;30694;ei_rantaa
1990;51;Eurajoki;4;2400;14296;13455;ei_rantaa
1990;592;Petäjävesi;3;3403;16819;14016;ei_rantaa
1990;61;Forssa;6;6952;21024;23827;ei_rantaa
1990;322;Kemiönsaari;13;4960;33638;43034;ei_rantaa
1990;445;Parainen;10;6957;34899;30737;ei_rantaa
1990;593;Pieksämäki;9;8051;14296;14987;ei_rantaa
1990;595;Pielavesi;4;3150;9040;15242;ei_rantaa
1990;598;Pietarsaari;7;1797;29433;32821;ei_rantaa
1990;710;Raasepori;8;5344;47934;60632;ei_rantaa
1990;790;Sastamala;21;3936;16819;21584;ei_rantaa
1990;72;Hailuoto;4;3203;18333;17933;ei_rantaa
1990;75;Hamina;3;3033;27751;29153;ei_rantaa
1990;607;Polvijärvi;6;3652;19763;25368;ei_rantaa
1990;77;Hankasalmi;6;3158;13455;13035;ei_rantaa
1990;609;Pori;15;4604;19678;19033;ei_rantaa
1990;611;Pornainen;4;3280;65593;61178;ei_rantaa
1990;638;Porvoo;16;5608;37170;52601;ei_rantaa
1990;81;Hartola;4;5000;18080;17239;ei_rantaa
1990;82;Hattula;14;5595;35067;39284;ei_rantaa
1990;615;Pudasjärvi;5;6054;7568;16314;ei_rantaa
1990;616;Pukkila;5;4254;21864;20351;ei_rantaa
1990;86;Hausjärvi;10;3699;35320;33088;ei_rantaa
1990;111;Heinola;10;6725;19762;18549;ei_rantaa
1990;619;Punkalaidun;16;2492;17660;18278;ei_rantaa
1990;620;Puolanka;3;8667;29433;22425;ei_rantaa
1990;90;Heinävesi;3;4473;15137;19902;ei_rantaa
1990;624;Pyhtää;7;3533;30274;29962;ei_rantaa
1990;97;Hirvensalmi;5;4843;38683;35319;ei_rantaa
1990;98;Hollola;11;5105;25228;27048;ei_rantaa
1990;102;Huittinen;8;5346;22285;20603;ei_rantaa
1990;103;Humppila;5;3826;18501;21209;ei_rantaa
1990;105;Hyrynsalmi;17;1280;8141;8667;ei_rantaa
1990;635;Pälkäne;13;4777;26406;31600;ei_rantaa
1990;106;Hyvinkää;5;7642;50456;64248;ei_rantaa
1990;636;Pöytyä;6;5998;21444;25621;ei_rantaa
1990;108;Hämeenkyrö;7;2343;15137;18561;ei_rantaa
1990;109;Hämeenlinna;58;3351;21360;23647;ei_rantaa
1990;681;Rantasalmi;5;4010;23042;20956;ei_rantaa
1990;140;Iisalmi;6;4717;12614;16679;ei_rantaa
1990;142;Iitti;4;6480;42047;36581;ei_rantaa
1990;143;Ikaalinen;9;4091;24387;24518;ei_rantaa
1990;148;Inari;4;6775;28929;24152;ei_rantaa
1990;694;Riihimäki;4;5970;55511;61393;ei_rantaa
1990;149;Inkoo;9;5422;47093;56941;ei_rantaa
1990;152;Isokyrö;5;4940;13455;12278;ei_rantaa
1990;698;Rovaniemi;8;4106;18501;21570;ei_rantaa
1990;700;Ruokolahti;5;5826;11773;13623;ei_rantaa
1990;165;Janakkala;6;5197;27331;27611;ei_rantaa
1990;167;Joensuu;12;5183;12530;20028;ei_rantaa
1990;702;Ruovesi;7;4507;20183;17972;ei_rantaa
1990;169;Jokioinen;7;3737;22705;19630;ei_rantaa
1990;171;Joroinen;3;2100;20183;27022;ei_rantaa
1990;732;Salla;3;6613;22705;39019;ei_rantaa
1990;734;Salo;54;4462;28592;31426;ei_rantaa
1990;177;Juupajoki;3;2930;21864;19230;ei_rantaa
1990;178;Juva;6;3108;14717;17968;ei_rantaa
1990;179;Jyväskylä;3;4681;16819;15585;ei_rantaa
1990;738;Sauvo;11;6700;22201;26467;ei_rantaa
1990;946;Vöyri;11;4018;16819;28363;ei_rantaa
1990;182;Jämsä;8;5862;18081;18059;ei_rantaa
1990;740;Savonlinna;3;3933;24387;19342;ei_rantaa
1990;202;Kaarina;6;2665;40366;38964;ei_rantaa
1990;747;Siikainen;5;4780;16819;19022;ei_rantaa
1990;748;Siikajoki;6;8791;7569;7849;ei_rantaa
1990;208;Kalajoki;3;6980;31115;29713;ei_rantaa
1990;751;Simo;6;4844;24808;26069;ei_rantaa
1990;753;Sipoo;8;4877;70639;80520;ei_rantaa
1990;211;Kangasala;7;4816;31115;33517;ei_rantaa
1990;755;Siuntio;7;6204;32376;43260;ei_rantaa
1990;214;Kankaanpää;5;3502;14296;16314;ei_rantaa
1990;761;Somero;29;3923;25228;29497;ei_rantaa
1990;762;Sonkajärvi;4;11600;10890;11542;ei_rantaa
1990;768;Sulkava;3;7017;28592;25789;ei_rantaa
1990;224;Karkkila;5;4726;50456;45074;ei_rantaa
1990;226;Karstula;3;2353;9587;10484;ei_rantaa
1990;232;Kauhajoki;4;4478;14717;17685;ei_rantaa
1990;233;Kauhava;4;5175;10512;10932;ei_rantaa
1990;781;Sysmä;12;5847;26742;34240;ei_rantaa
1990;783;Säkylä;4;2850;19973;20372;ei_rantaa
1990;832;Taivalkoski;3;5783;17197;19187;ei_rantaa
1990;320;Kemijärvi;6;3303;33602;66913;ei_rantaa
1990;241;Keminmaa;3;2750;15137;17379;ei_rantaa
1990;833;Taivassalo;6;5188;30274;36160;ei_rantaa
1990;834;Tammela;23;5555;26910;24819;ei_rantaa
1990;837;Tampere;5;3230;21864;66602;ei_rantaa
1990;848;Tohmajärvi;4;4600;8746;13119;ei_rantaa
1990;850;Toivakka;3;2708;19342;18781;ei_rantaa
1990;853;Turku;10;2589;26910;32376;ei_rantaa
1990;257;Kirkkonummi;12;4866;36833;67780;ei_rantaa
1990;260;Kitee;6;4250;18837;16622;ei_rantaa
1990;261;Kittilä;5;7432;15137;15595;ei_rantaa
1990;858;Tuusula;4;2214;34226;32460;ei_rantaa
1990;271;Kokemäki;13;2437;13455;14438;ei_rantaa
1990;272;Kokkola;5;2142;30274;34109;ei_rantaa
1990;887;Urjala;32;4709;26490;26149;ei_rantaa
1990;890;Utsjoki;3;8273;14296;20183;ei_rantaa
1990;276;Kontiolahti;3;6733;11773;11213;ei_rantaa
1990;893;Uusikaarlepyy;6;2477;26490;32208;ei_rantaa
1990;895;Uusikaupunki;7;3423;27751;29433;ei_rantaa
1990;284;Koski;6;6023;26490;28312;ei_rantaa
1990;905;Vaasa;15;2803;28256;31350;ei_rantaa
1990;286;Kouvola;22;4837;25649;24074;ei_rantaa
1990;288;Kruunupyy;4;5463;13876;17365;ei_rantaa
1990;291;Kuhmoinen;4;5949;20498;37369;ei_rantaa
1990;915;Varkaus;3;4217;16819;15417;ei_rantaa
1990;297;Kuopio;16;6102;37001;36866;ei_rantaa
1990;918;Vehmaa;4;4100;23546;23799;ei_rantaa
1990;301;Kurikka;4;5250;11143;11248;ei_rantaa
1990;922;Vesilahti;4;2201;29433;35320;ei_rantaa
1990;304;Kustavi;3;4183;21864;31395;ei_rantaa
1990;305;Kuusamo;6;8017;27751;33217;ei_rantaa
1990;927;Vihti;33;4661;42888;57571;ei_rantaa
1990;316;Kärkölä;13;3946;23546;23786;ei_rantaa
1990;935;Virolahti;7;2821;14276;22126;ei_rantaa
1990;936;Virrat;7;4819;16819;21192;ei_rantaa
1990;398;Lahti;7;4316;33638;32917;ei_rantaa
1990;400;Laitila;8;3691;27751;25754;ei_rantaa
1990;407;Lapinjärvi;5;3454;25228;23884;ei_rantaa
1990;402;Lapinlahti;3;4033;11773;14296;ei_rantaa
1990;403;Lappajärvi;3;2267;14296;16539;ei_rantaa
1990;405;Lappeenranta;5;4479;11773;17088;ei_rantaa
1990;980;Ylöjärvi;19;3148;21864;28751;ei_rantaa
1990;417;Lemland;4;3525;17660;26069;ei_rantaa
1990;981;Ypäjä;8;5323;20183;18637;ei_rantaa
1990;418;Lempäälä;3;3340;14296;15305;ei_rantaa
1990;989;Ähtäri;3;7733;10932;13735;ei_rantaa
1990;992;Äänekoski;4;4813;33638;32944;ei_rantaa
1990;422;Lieksa;4;8715;19342;17870;ei_rantaa
1990;423;Lieto;5;9924;33638;40701;ei_rantaa
1990;426;Liperi;7;6987;33638;46060;ei_rantaa
1990;444;Lohja;44;5123;41206;49046;ei_rantaa
1990;430;Loimaa;18;4989;16819;19688;ei_rantaa
1990;433;Loppi;35;4577;30274;30783;ei_rantaa
1990;434;Loviisa;21;4502;44402;51850;ei_rantaa
1990;440;Luoto;7;2594;33638;42311;ei_rantaa
1990;441;Luumäki;4;9078;20183;38095;ei_rantaa
1990;475;Maalahti;8;3370;23336;25891;ei_rantaa
1990;20;Akaa;8;4969;18501;21528;ei_rantaa
1990;480;Marttila;4;2905;19342;20918;ei_rantaa
1990;481;Masku;6;3517;25649;35740;ei_rantaa
1990;489;Miehikkälä;6;10695;20183;24388;ei_rantaa
1990;491;Mikkeli;20;5741;19342;25733;ei_rantaa
1990;499;Mustasaari;5;4436;33638;26826;ei_rantaa
1990;503;Mynämäki;14;4718;25228;22675;ei_rantaa
1990;504;Myrskylä;7;4354;38683;35848;ei_rantaa
1990;505;Mäntsälä;6;3795;22706;26910;ei_rantaa
1990;507;Mäntyharju;15;6653;18501;19835;ei_rantaa
1990;529;Naantali;5;4510;48774;47429;ei_rantaa
1990;536;Nokia;5;5150;25228;24009;ei_rantaa
1990;538;Nousiainen;4;4275;20183;21444;ei_rantaa
1990;543;Nurmijärvi;4;4850;40365;48109;ei_rantaa
1991;560;Orimattila;6;5240;25228;26854;ei_rantaa
1991;562;Orivesi;9;2978;16819;25209;ei_rantaa
1991;10;Alavus;5;3568;51297;64920;ei_rantaa
1991;564;Oulu;11;3039;21023;20909;ei_rantaa
1991;576;Padasjoki;4;1783;14716;16272;ei_rantaa
1991;577;Paimio;4;2243;29853;29223;ei_rantaa
1991;16;Asikkala;3;3777;50456;40926;ei_rantaa
1991;18;Askola;6;5005;24808;31956;ei_rantaa
